sample_id,video_id,start,end,event_start,event_end,duration,category,onset,offset,type,haveBGM,audio_irrelevant,event_duration,label
19970,v0200fg10000cdq4mvrc77u0vlqkeft0,40.0,50.0,0.0,59.06,59.1,346,0.0,10.0,3,0,0,10.0,346
19971,v0300fg10000cdv2vh3c77ud2h7agbe0,0.0,9.6,2.89,7.41,9.6,203,2.89,7.41,1,1,1,4.52,203
19972,v0d00fg10000ccci03rc77u1ch5p70a0,0.0,7.1,0.0,7.1,7.1,80,0.0,7.1,1,0,0,7.1,80
19973,v0200fg10000cdqaembc77u4ltqi8kg0,3.0649999999999995,13.065,6.02,10.11,18.48,120,2.96,7.04,1,0,0,4.08,120
19974,v0300fg10000c55jgn3c77udua3k4400,0.0,10.0,0.0,34.47,34.48,397,0.0,10.0,4,0,0,10.0,397
19975,v0300fg10000c55jgn3c77udua3k4400,10.0,20.0,0.0,34.47,34.48,397,0.0,10.0,3,0,0,10.0,397
19976,v0300fg10000c55jgn3c77udua3k4400,20.0,30.0,0.0,34.47,34.48,397,0.0,10.0,3,0,0,10.0,397
19977,v0300fg10000cbd21i3c77uf9hdpt850,0.0,10.0,0.0,3.0,13.87,322,0.0,3.0,1,0,0,3.0,322
19978,v0d00fg10000cb6jfmjc77udfkv56290,0.0,10.0,0.0,53.59,53.61,310,0.0,10.0,4,1,1,10.0,310
19979,v0d00fg10000cb6jfmjc77udfkv56290,10.0,20.0,0.0,53.59,53.61,310,0.0,10.0,3,1,1,10.0,310
19980,v0d00fg10000cb6jfmjc77udfkv56290,20.0,30.0,0.0,53.59,53.61,310,0.0,10.0,3,1,1,10.0,310
19981,v0d00fg10000cb6jfmjc77udfkv56290,30.0,40.0,0.0,53.59,53.61,310,0.0,10.0,3,1,1,10.0,310
19982,v0d00fg10000cb6jfmjc77udfkv56290,40.0,50.0,0.0,53.59,53.61,310,0.0,10.0,3,1,1,10.0,310
19983,v0300fg10000c3elfrjc77ucscpcs4r0,0.0,10.0,0.0,45.86,45.87,346,0.0,10.0,4,0,0,10.0,346
19984,v0300fg10000c3elfrjc77ucscpcs4r0,10.0,20.0,0.0,45.86,45.87,346,0.0,10.0,3,0,0,10.0,346
19985,v0300fg10000c3elfrjc77ucscpcs4r0,20.0,30.0,0.0,45.86,45.87,346,0.0,10.0,3,0,0,10.0,346
19986,v0300fg10000c3elfrjc77ucscpcs4r0,30.0,40.0,0.0,45.86,45.87,346,0.0,10.0,3,0,0,10.0,346
19987,v0300fg10000cdnf8frc77u6jf8q4fv0,0.0,10.0,0.0,3.0,31.03,50,0.0,3.0,1,1,0,3.0,50
19989,v0200fg10000ce4lf33c77u3vriop7r0,16.27,26.27,16.06,26.26,26.27,199,0.0,9.99,2,0,0,9.99,199
19990,v0200fg10000cb3378jc77u5r6rvmbi0,3.8500000000000014,13.85,4.89,23.85,23.85,228,1.04,10.0,4,1,1,8.96,228
19991,v0200fg10000cb3378jc77u5r6rvmbi0,13.85,23.85,4.89,23.85,23.85,228,0.0,10.0,2,1,1,10.0,228
19992,v0200fg10000ca5mb3bc77u7eujo2ggg,0.0,10.0,0.25,66.23,66.25,29,0.25,10.0,4,1,1,9.75,29
19993,v0200fg10000ca5mb3bc77u7eujo2ggg,10.0,20.0,0.25,66.23,66.25,29,0.0,10.0,3,1,1,10.0,29
19994,v0200fg10000ca5mb3bc77u7eujo2ggg,20.0,30.0,0.25,66.23,66.25,29,0.0,10.0,3,1,1,10.0,29
19995,v0200fg10000ca5mb3bc77u7eujo2ggg,30.0,40.0,0.25,66.23,66.25,29,0.0,10.0,3,1,1,10.0,29
19996,v0200fg10000ca5mb3bc77u7eujo2ggg,40.0,50.0,0.25,66.23,66.25,29,0.0,10.0,3,1,1,10.0,29
19997,v0200fg10000ca5mb3bc77u7eujo2ggg,50.0,60.0,0.25,66.23,66.25,29,0.0,10.0,3,1,1,10.0,29
19998,v0200fg10000cdeeps3c77ucv5f997r0,0.0,10.0,0.01,27.54,27.54,92,0.01,10.0,4,0,0,9.99,92
19999,v0200fg10000cdeeps3c77ucv5f997r0,10.0,20.0,0.01,27.54,27.54,92,0.0,10.0,3,0,0,10.0,92
20000,v0200fg10000cckjdp3c77u88avueo10,0.0,10.0,0.01,22.46,23.4,319,0.01,10.0,4,0,0,9.99,319
20001,v0200fg10000cckjdp3c77u88avueo10,10.0,20.0,0.01,22.46,23.4,319,0.0,10.0,3,0,0,10.0,319
20002,v0300fg10000c296p816bgjdecbn75i0,0.0,10.0,0.0,3.0,10.27,341,0.0,3.0,1,1,0,3.0,341
20003,v0d00fg10000c9d899rc77u02eke44v0,0.0,10.0,1.65,36.31,36.31,349,1.65,10.0,4,0,0,8.35,349
20004,v0d00fg10000c9d899rc77u02eke44v0,10.0,20.0,1.65,36.31,36.31,349,0.0,10.0,3,0,0,10.0,349
20005,v0d00fg10000c9d899rc77u02eke44v0,20.0,30.0,1.65,36.31,36.31,349,0.0,10.0,3,0,0,10.0,349
20006,v0300fg10000c4tja0bc77u54k9p2o9g,0.0,10.0,3.1,14.24,37.75,346,3.1,10.0,4,0,0,6.9,346
20007,v0300fg10000c4tja0bc77u54k9p2o9g,10.0,20.0,3.1,14.24,37.75,346,0.0,4.24,2,0,0,4.24,346
20008,v0200fg10000ca6urpbc77u4lkksuhdg,0.0,10.0,0.0,27.67,27.73,76,0.0,10.0,4,0,0,10.0,76
20009,v0200fg10000ca6urpbc77u4lkksuhdg,10.0,20.0,0.0,27.67,27.73,76,0.0,10.0,3,0,0,10.0,76
20010,v0200fdf0000buu2fk6h0e8h3mdscd00,0.0,10.0,0.0,25.58,25.58,344,0.0,10.0,4,1,0,10.0,344
20011,v0200fdf0000buu2fk6h0e8h3mdscd00,10.0,20.0,0.0,25.58,25.58,344,0.0,10.0,3,1,0,10.0,344
20012,v0200fg10000cdlnib3c77u26e6is3g0,1.1099999999999994,11.11,6.43,31.1,31.11,349,5.32,10.0,4,0,0,4.68,349
20013,v0200fg10000cdlnib3c77u26e6is3g0,11.11,21.11,6.43,31.1,31.11,349,0.0,10.0,3,0,0,10.0,349
20014,v0200fg10000cdlnib3c77u26e6is3g0,21.11,31.11,6.43,31.1,31.11,349,0.0,9.99,2,0,0,9.99,349
20015,v0200fg10000c9foegjc77ue9mn9b6tg,6.699999999999999,16.7,11.4,26.7,26.7,76,4.7,10.0,4,1,0,5.3,76
20016,v0200fg10000c9foegjc77ue9mn9b6tg,16.7,26.7,11.4,26.7,26.7,76,0.0,10.0,2,1,0,10.0,76
20017,v0200fg10000cb9s4vrc77u42h9vl0qg,0.129999999999999,10.13,2.38,20.13,20.13,384,2.25,10.0,4,1,0,7.75,384
20018,v0200fg10000cb9s4vrc77u42h9vl0qg,10.13,20.13,2.38,20.13,20.13,384,0.0,10.0,2,1,0,10.0,384
20019,v0200fg10000cbpmjh3c77ue08kff350,0.0,10.0,0.01,15.63,16.79,32,0.01,10.0,4,1,1,9.99,32
20020,v0d00fg10000cdbrovjc77u9jt2iv740,3.94,13.94,6.06,11.82,43.05,360,2.12,7.88,1,0,0,5.76,360
20021,v0d00fg10000ce0og83c77u3a1am713g,15.685000000000002,25.685,17.09,24.28,25.73,131,1.4,8.59,1,1,1,7.19,131
20022,v0200fg10000cbc98urc77ucqumvui8g,0.0,10.0,0.0,10.52,10.52,105,0.0,10.0,4,1,0,10.0,105
20023,v0200fg10000cd6ir1rc77u5lok9lu20,12.335,22.335,14.0,30.67,40.9,231,1.66,10.0,4,1,0,8.34,231
20024,v0200fg10000cd6ir1rc77u5lok9lu20,22.335,32.335,14.0,30.67,40.9,231,0.0,8.34,2,1,0,8.34,231
20031,v0200fg10000ce0asq3c77u9a3d5lp1g,0.0,10.0,0.0,21.13,21.13,359,0.0,10.0,4,0,0,10.0,359
20032,v0200fg10000ce0asq3c77u9a3d5lp1g,10.0,20.0,0.0,21.13,21.13,359,0.0,10.0,3,0,0,10.0,359
20033,v0300fg10000cc8432rc77ucs1nvj89g,1.6550000000000011,11.655,4.43,28.88,28.89,86,2.77,10.0,4,0,0,7.23,86
20034,v0300fg10000cc8432rc77ucs1nvj89g,11.655,21.655,4.43,28.88,28.89,86,0.0,10.0,3,0,0,10.0,86
20035,v0d00fg10000ce5vc7rc77u1csfocns0,0.205,10.205,4.2,26.21,28.7,105,4.0,10.0,4,0,0,6.0,105
20036,v0d00fg10000ce5vc7rc77u1csfocns0,10.205,20.205,4.2,26.21,28.7,105,0.0,10.0,3,0,0,10.0,105
20037,v0200fg10000ccdd8kbc77u2gjgvtt6g,0.0,10.0,0.03,44.7,59.07,116,0.03,10.0,4,0,0,9.97,116
20038,v0200fg10000ccdd8kbc77u2gjgvtt6g,10.0,20.0,0.03,44.7,59.07,116,0.0,10.0,3,0,0,10.0,116
20039,v0200fg10000ccdd8kbc77u2gjgvtt6g,20.0,30.0,0.03,44.7,59.07,116,0.0,10.0,3,0,0,10.0,116
20040,v0200fg10000ccdd8kbc77u2gjgvtt6g,30.0,40.0,0.03,44.7,59.07,116,0.0,10.0,3,0,0,10.0,116
20041,v0200fg10000ccdd8kbc77u2gjgvtt6g,40.0,50.0,0.03,44.7,59.07,116,0.0,4.7,2,0,0,4.7,116
20042,v0d00fg10000cdq9mb3c77ua5hl10rh0,0.0,10.0,0.0,38.57,38.64,360,0.0,10.0,4,1,0,10.0,360
20043,v0d00fg10000cdq9mb3c77ua5hl10rh0,10.0,20.0,0.0,38.57,38.64,360,0.0,10.0,3,1,0,10.0,360
20044,v0d00fg10000cdq9mb3c77ua5hl10rh0,20.0,30.0,0.0,38.57,38.64,360,0.0,10.0,3,1,0,10.0,360
20045,v0300fg10000cdv0fqrc77u50pgasibg,0.0,10.0,0.0,20.0,20.03,360,0.0,10.0,4,1,0,10.0,360
20046,v0300fg10000cdv0fqrc77u50pgasibg,10.0,20.0,0.0,20.0,20.03,360,0.0,10.0,2,1,0,10.0,360
20047,v0300fg10000cdquttrc77udbmbk20pg,0.0,10.0,0.0,15.1,15.1,343,0.0,10.0,4,0,0,10.0,343
20048,v0200fg10000cdtdhkrc77u3en5on7l0,0.0,10.0,0.0,47.46,47.47,341,0.0,10.0,4,1,1,10.0,341
20049,v0200fg10000cdtdhkrc77u3en5on7l0,10.0,20.0,0.0,47.46,47.47,341,0.0,10.0,3,1,1,10.0,341
20050,v0200fg10000cdtdhkrc77u3en5on7l0,20.0,30.0,0.0,47.46,47.47,341,0.0,10.0,3,1,1,10.0,341
20051,v0200fg10000cdtdhkrc77u3en5on7l0,30.0,40.0,0.0,47.46,47.47,341,0.0,10.0,3,1,1,10.0,341
20052,v0200fg10000c9ugq8jc77u2md8vts2g,15.045000000000002,25.045,15.36,84.73,85.73,108,0.31,10.0,4,0,0,9.69,108
20053,v0200fg10000c9ugq8jc77u2md8vts2g,25.045,35.045,15.36,84.73,85.73,108,0.0,10.0,3,0,0,10.0,108
20054,v0200fg10000c9ugq8jc77u2md8vts2g,35.045,45.045,15.36,84.73,85.73,108,0.0,10.0,3,0,0,10.0,108
20055,v0200fg10000c9ugq8jc77u2md8vts2g,45.045,55.045,15.36,84.73,85.73,108,0.0,10.0,3,0,0,10.0,108
20056,v0200fg10000c9ugq8jc77u2md8vts2g,55.045,65.045,15.36,84.73,85.73,108,0.0,10.0,3,0,0,10.0,108
20057,v0200fg10000c9ugq8jc77u2md8vts2g,65.045,75.045,15.36,84.73,85.73,108,0.0,10.0,3,0,0,10.0,108
20058,v0200fg10000c9ugq8jc77u2md8vts2g,75.045,85.045,15.36,84.73,85.73,108,0.0,9.69,2,0,0,9.69,108
20059,v0300fg10000ccfsof3c77u8dfq1umfg,0.0,10.0,0.0,18.83,18.83,100,0.0,10.0,4,1,0,10.0,100
20060,v0300fg10000cdfq02jc77ub1mqc0rfg,0.0,10.0,0.0,59.75,59.88,358,0.0,10.0,4,0,0,10.0,358
20061,v0300fg10000cdfq02jc77ub1mqc0rfg,10.0,20.0,0.0,59.75,59.88,358,0.0,10.0,3,0,0,10.0,358
20062,v0300fg10000cdfq02jc77ub1mqc0rfg,20.0,30.0,0.0,59.75,59.88,358,0.0,10.0,3,0,0,10.0,358
20063,v0300fg10000cdfq02jc77ub1mqc0rfg,30.0,40.0,0.0,59.75,59.88,358,0.0,10.0,3,0,0,10.0,358
20064,v0300fg10000cdfq02jc77ub1mqc0rfg,40.0,50.0,0.0,59.75,59.88,358,0.0,10.0,3,0,0,10.0,358
20065,v0300fg10000c9iost3c77u8i30gt7vg,0.0,7.75,0.0,3.0,7.75,49,0.0,3.0,1,1,0,3.0,49
20066,v0200fg10000ca88psjc77uaobfieklg,0.0,10.0,0.0,16.25,16.93,347,0.0,10.0,4,0,0,10.0,347
20067,v0200fg10000cb23i6jc77u41oo0m360,11.82,21.82,15.07,40.89,41.82,108,3.25,10.0,4,0,0,6.75,108
20068,v0200fg10000cb23i6jc77u41oo0m360,21.82,31.82,15.07,40.89,41.82,108,0.0,10.0,3,0,0,10.0,108
20069,v0200fg10000cb23i6jc77u41oo0m360,31.82,41.82,15.07,40.89,41.82,108,0.0,9.07,2,0,0,9.07,108
20070,v0300fg10000cd575mbc77u7qmpmfo9g,0.0,10.0,0.05,44.55,44.57,108,0.05,10.0,4,0,0,9.95,108
20071,v0300fg10000cd575mbc77u7qmpmfo9g,10.0,20.0,0.05,44.55,44.57,108,0.0,10.0,3,0,0,10.0,108
20072,v0300fg10000cd575mbc77u7qmpmfo9g,20.0,30.0,0.05,44.55,44.57,108,0.0,10.0,3,0,0,10.0,108
20073,v0300fg10000cd575mbc77u7qmpmfo9g,30.0,40.0,0.05,44.55,44.57,108,0.0,10.0,3,0,0,10.0,108
20074,v0d00fg10000cbaocr3c77u2dicnllsg,8.045000000000002,18.045,8.78,37.31,41.77,78,0.73,10.0,4,1,1,9.27,78
20075,v0d00fg10000cbaocr3c77u2dicnllsg,18.045,28.045,8.78,37.31,41.77,78,0.0,10.0,3,1,1,10.0,78
20076,v0d00fg10000cbaocr3c77u2dicnllsg,28.045,38.045,8.78,37.31,41.77,78,0.0,9.27,2,1,1,9.27,78
20077,v0d00fg10000cdq5ucbc77u2caniudv0,0.0,10.0,0.0,27.63,27.63,384,0.0,10.0,4,1,1,10.0,384
20078,v0d00fg10000cdq5ucbc77u2caniudv0,10.0,20.0,0.0,27.63,27.63,384,0.0,10.0,3,1,1,10.0,384
20079,v0300fg10000cdd6lkrc77uabq7un47g,24.825,34.825,28.49,41.16,51.69,240,3.67,10.0,4,0,0,6.33,240
20080,v0300fg10000cdd6lkrc77uabq7un47g,34.825,44.825,28.49,41.16,51.69,240,0.0,6.34,2,0,0,6.34,240
20081,v0300fg10000caq9co3c77u5s2ap6nh0,9.045000000000002,19.045,10.4,27.69,30.0,32,1.35,10.0,4,1,0,8.65,32
20082,v0300fg10000caq9co3c77u5s2ap6nh0,19.045,29.045,10.4,27.69,30.0,32,0.0,8.64,2,1,0,8.64,32
20083,v0300fg10000cag592bc77ufgmmi790g,0.0,10.0,0.0,24.82,24.83,397,0.0,10.0,4,0,0,10.0,397
20084,v0300fg10000cag592bc77ufgmmi790g,10.0,20.0,0.0,24.82,24.83,397,0.0,10.0,3,0,0,10.0,397
20085,v0200fg10000cd9sfibc77ubv51kd6s0,1.0549999999999995,11.055,3.49,18.62,18.67,348,2.44,10.0,4,0,0,7.56,348
20086,v0300fg10000c9c3robc77u0la8io620,0.0,10.0,1.41,2.68,10.67,113,1.41,2.68,1,1,0,1.2700000000000002,113
20087,v0300fd00000c1frjbjek50v9pb8jqmg,0.0,10.0,0.0,58.67,58.68,358,0.0,10.0,4,0,0,10.0,358
20088,v0300fd00000c1frjbjek50v9pb8jqmg,10.0,20.0,0.0,58.67,58.68,358,0.0,10.0,3,0,0,10.0,358
20089,v0300fd00000c1frjbjek50v9pb8jqmg,20.0,30.0,0.0,58.67,58.68,358,0.0,10.0,3,0,0,10.0,358
20090,v0300fd00000c1frjbjek50v9pb8jqmg,30.0,40.0,0.0,58.67,58.68,358,0.0,10.0,3,0,0,10.0,358
20091,v0300fd00000c1frjbjek50v9pb8jqmg,40.0,50.0,0.0,58.67,58.68,358,0.0,10.0,3,0,0,10.0,358
20092,v0300f8e0000bsufcei9n4jposjej600,0.0,10.0,0.0,89.7,89.75,80,0.0,10.0,4,0,0,10.0,80
20093,v0300f8e0000bsufcei9n4jposjej600,10.0,20.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20094,v0300f8e0000bsufcei9n4jposjej600,20.0,30.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20095,v0300f8e0000bsufcei9n4jposjej600,30.0,40.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20096,v0300f8e0000bsufcei9n4jposjej600,40.0,50.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20097,v0300f8e0000bsufcei9n4jposjej600,50.0,60.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20098,v0300f8e0000bsufcei9n4jposjej600,60.0,70.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20099,v0300f8e0000bsufcei9n4jposjej600,70.0,80.0,0.0,89.7,89.75,80,0.0,10.0,3,0,0,10.0,80
20100,v0200fg10000cdb4t3rc77ucpmc44jug,0.0,10.0,0.0,28.21,31.42,326,0.0,10.0,4,1,1,10.0,326
20101,v0200fg10000cdb4t3rc77ucpmc44jug,10.0,20.0,0.0,28.21,31.42,326,0.0,10.0,3,1,1,10.0,326
20102,v0200fg10000cdb4t3rc77ucpmc44jug,20.0,30.0,0.0,28.21,31.42,326,0.0,8.21,2,1,1,8.21,326
20103,v0d00fg10000c8ma0l3c77u2bfrqfrkg,9.04,19.04,12.81,15.27,63.03,203,3.77,6.23,1,1,0,2.4600000000000004,203
20104,v0200fg10000cdnfpmjc77u7au27ksm0,1.4149999999999991,11.415,3.8,39.03,51.8,310,2.39,10.0,4,0,0,7.609999999999999,310
20105,v0200fg10000cdnfpmjc77u7au27ksm0,11.415,21.415,3.8,39.03,51.8,310,0.0,10.0,3,0,0,10.0,310
20106,v0200fg10000cdnfpmjc77u7au27ksm0,21.415,31.415,3.8,39.03,51.8,310,0.0,10.0,3,0,0,10.0,310
20107,v0200fg10000cdnfpmjc77u7au27ksm0,31.415,41.415,3.8,39.03,51.8,310,0.0,7.62,2,0,0,7.62,310
20108,v0300fg10000cdf8p6rc77ufi3rhe0m0,0.0,10.0,0.02,40.35,40.36,116,0.02,10.0,4,1,0,9.98,116
20109,v0300fg10000cdf8p6rc77ufi3rhe0m0,10.0,20.0,0.02,40.35,40.36,116,0.0,10.0,3,1,0,10.0,116
20110,v0300fg10000cdf8p6rc77ufi3rhe0m0,20.0,30.0,0.02,40.35,40.36,116,0.0,10.0,3,1,0,10.0,116
20111,v0300fg10000cdf8p6rc77ufi3rhe0m0,30.0,40.0,0.02,40.35,40.36,116,0.0,10.0,3,1,0,10.0,116
20112,v0200fg10000cbe1os3c77uciphabsq0,9.329999999999998,19.33,10.14,19.33,19.33,118,0.81,10.0,1,1,0,9.19,118
20113,v0200fg10000cceg05jc77u7a6jqo5vg,13.395,23.395,15.74,21.05,32.64,231,2.35,7.66,1,1,1,5.3100000000000005,231
20114,v0d00fg10000cbmrna3c77udef6qn7l0,2.0650000000000013,12.065,3.36,30.77,35.57,32,1.29,10.0,4,1,0,8.71,32
20115,v0d00fg10000cbmrna3c77udef6qn7l0,12.065,22.065,3.36,30.77,35.57,32,0.0,10.0,3,1,0,10.0,32
20116,v0d00fg10000cbmrna3c77udef6qn7l0,22.065,32.065,3.36,30.77,35.57,32,0.0,8.7,2,1,0,8.7,32
20117,v0200fg10000cc3chtjc77u3fmdjv6tg,1.2100000000000009,11.21,3.36,59.06,59.13,78,2.15,10.0,4,1,0,7.85,78
20118,v0200fg10000cc3chtjc77u3fmdjv6tg,11.21,21.21,3.36,59.06,59.13,78,0.0,10.0,3,1,0,10.0,78
20119,v0200fg10000cc3chtjc77u3fmdjv6tg,21.21,31.21,3.36,59.06,59.13,78,0.0,10.0,3,1,0,10.0,78
20120,v0200fg10000cc3chtjc77u3fmdjv6tg,31.21,41.21,3.36,59.06,59.13,78,0.0,10.0,3,1,0,10.0,78
20121,v0200fg10000cc3chtjc77u3fmdjv6tg,41.21,51.21,3.36,59.06,59.13,78,0.0,10.0,3,1,0,10.0,78
20122,v0300fg10000cdrmhk3c77u45v9hpr2g,0.0,7.33,0.0,7.32,7.33,113,0.0,7.32,1,0,0,7.32,113
20123,v0200fg10000ce5up2bc77u35v41b4a0,0.0,10.0,0.0,37.61,37.62,360,0.0,10.0,4,1,1,10.0,360
20124,v0200fg10000ce5up2bc77u35v41b4a0,10.0,20.0,0.0,37.61,37.62,360,0.0,10.0,3,1,1,10.0,360
20125,v0200fg10000ce5up2bc77u35v41b4a0,20.0,30.0,0.0,37.61,37.62,360,0.0,10.0,3,1,1,10.0,360
20126,v0300fg10000cd553e3c77u3mgm5smtg,0.0,10.0,0.0,52.68,52.7,352,0.0,10.0,4,0,0,10.0,352
20127,v0300fg10000cd553e3c77u3mgm5smtg,10.0,20.0,0.0,52.68,52.7,352,0.0,10.0,3,0,0,10.0,352
20128,v0300fg10000cd553e3c77u3mgm5smtg,20.0,30.0,0.0,52.68,52.7,352,0.0,10.0,3,0,0,10.0,352
20129,v0300fg10000cd553e3c77u3mgm5smtg,30.0,40.0,0.0,52.68,52.7,352,0.0,10.0,3,0,0,10.0,352
20130,v0300fg10000cd553e3c77u3mgm5smtg,40.0,50.0,0.0,52.68,52.7,352,0.0,10.0,3,0,0,10.0,352
20131,v0d00fg10000cdse14jc77u6qhhus9bg,0.4699999999999988,10.47,6.21,18.39,20.47,20,5.74,10.0,4,1,0,4.26,20
20132,v0d00fg10000cdse14jc77u6qhhus9bg,10.47,20.47,6.21,18.39,20.47,20,0.0,7.92,2,1,0,7.92,20
20133,v0300fg10000cdhn5orc77u89bqfbgi0,0.0,10.0,0.03,14.99,14.99,337,0.03,10.0,4,1,1,9.97,337
20134,v0300fg10000ce66q5rc77u471s4035g,0.0,10.0,0.0,3.0,12.87,241,0.0,3.0,1,1,0,3.0,241
20135,v0200fg10000cc2r8v3c77u9gedclv6g,0.0,10.0,0.0,19.98,20.01,344,0.0,10.0,4,1,0,10.0,344
20136,v0200fg10000cc2r8v3c77u9gedclv6g,10.0,20.0,0.0,19.98,20.01,344,0.0,9.98,2,1,0,9.98,344
20137,v0200fg10000cdur2d3c77u4ph331690,0.1349999999999998,10.135,4.03,6.24,30.0,98,3.9,6.11,1,1,1,2.2100000000000004,98
20138,v0d00fg10000c4pmms3c77u64p892il0,0.0,10.0,0.0,24.99,25.03,74,0.0,10.0,4,1,0,10.0,74
20139,v0d00fg10000c4pmms3c77u64p892il0,10.0,20.0,0.0,24.99,25.03,74,0.0,10.0,3,1,0,10.0,74
20140,v0300fg10000cdus793c77ud344moqv0,0.0,10.0,0.0,13.58,15.21,37,0.0,10.0,4,1,0,10.0,37
20141,v0d00fg10000cc2t4cbc77u3j36ehhmg,0.0,10.0,2.41,15.17,24.38,100,2.41,10.0,4,0,0,7.59,100
20142,v0d00fg10000cc2t4cbc77u3j36ehhmg,10.0,20.0,2.41,15.17,24.38,100,0.0,5.17,2,0,0,5.17,100
20143,v0200fg10000cdavogbc77u5b33tcg10,0.0,10.0,0.01,33.52,34.88,241,0.01,10.0,4,1,0,9.99,241
20144,v0200fg10000cdavogbc77u5b33tcg10,10.0,20.0,0.01,33.52,34.88,241,0.0,10.0,3,1,0,10.0,241
20145,v0200fg10000cdavogbc77u5b33tcg10,20.0,30.0,0.01,33.52,34.88,241,0.0,10.0,3,1,0,10.0,241
20146,v0200fg10000c6ph763c77ufbskj4m5g,0.0,10.0,0.01,42.18,42.82,12,0.01,10.0,4,0,0,9.99,12
20147,v0200fg10000c6ph763c77ufbskj4m5g,10.0,20.0,0.01,42.18,42.82,12,0.0,10.0,3,0,0,10.0,12
20148,v0200fg10000c6ph763c77ufbskj4m5g,20.0,30.0,0.01,42.18,42.82,12,0.0,10.0,3,0,0,10.0,12
20149,v0200fg10000c6ph763c77ufbskj4m5g,30.0,40.0,0.01,42.18,42.82,12,0.0,10.0,3,0,0,10.0,12
20150,v0200fg10000ccr9103c77ua0btr6tp0,0.0,10.0,0.01,51.57,51.57,337,0.01,10.0,4,1,0,9.99,337
20151,v0200fg10000ccr9103c77ua0btr6tp0,10.0,20.0,0.01,51.57,51.57,337,0.0,10.0,3,1,0,10.0,337
20152,v0200fg10000ccr9103c77ua0btr6tp0,20.0,30.0,0.01,51.57,51.57,337,0.0,10.0,3,1,0,10.0,337
20153,v0200fg10000ccr9103c77ua0btr6tp0,30.0,40.0,0.01,51.57,51.57,337,0.0,10.0,3,1,0,10.0,337
20154,v0200fg10000ccr9103c77ua0btr6tp0,40.0,50.0,0.01,51.57,51.57,337,0.0,10.0,3,1,0,10.0,337
20155,v0200fg10000c5pmiajc77ueg0mtfeo0,5.32,15.32,7.5,13.34,15.32,98,2.18,8.02,1,1,1,5.84,98
20156,v0d00fg10000ce03v7jc77ucbfkbn6g0,0.0,10.0,0.01,17.5,17.51,360,0.01,10.0,4,1,1,9.99,360
20157,v0300fg10000c891h0rc77ud1udsufj0,0.0,10.0,0.01,44.85,44.88,346,0.01,10.0,4,0,0,9.99,346
20158,v0300fg10000c891h0rc77ud1udsufj0,10.0,20.0,0.01,44.85,44.88,346,0.0,10.0,3,0,0,10.0,346
20159,v0300fg10000c891h0rc77ud1udsufj0,20.0,30.0,0.01,44.85,44.88,346,0.0,10.0,3,0,0,10.0,346
20160,v0300fg10000c891h0rc77ud1udsufj0,30.0,40.0,0.01,44.85,44.88,346,0.0,10.0,3,0,0,10.0,346
20161,v0200fg10000c674p9jc77uad0lt4i00,2.6899999999999995,12.69,7.13,8.25,31.97,333,4.44,5.56,1,1,1,1.1199999999999992,333
20162,v0200fg10000cdctiqbc77u5u1mje76g,0.0,10.0,0.02,15.07,15.07,349,0.02,10.0,4,0,0,9.98,349
20163,v0d00fg10000cdd3u53c77ufa71v44h0,0.0,10.0,0.0,8.04,35.5,37,0.0,8.04,1,0,0,8.04,37
20164,v0200fg10000cb8ckq3c77u7ahfu6p5g,0.0,10.0,0.0,25.89,48.73,100,0.0,10.0,4,1,0,10.0,100
20165,v0200fg10000cb8ckq3c77u7ahfu6p5g,10.0,20.0,0.0,25.89,48.73,100,0.0,10.0,3,1,0,10.0,100
20166,v0200fg10000cb8ckq3c77u7ahfu6p5g,20.0,30.0,0.0,25.89,48.73,100,0.0,5.89,2,1,0,5.89,100
20167,v0300cg10000c3k49l3c77u2neqmgneg,0.0,10.0,0.0,53.11,53.13,358,0.0,10.0,4,0,0,10.0,358
20168,v0300cg10000c3k49l3c77u2neqmgneg,10.0,20.0,0.0,53.11,53.13,358,0.0,10.0,3,0,0,10.0,358
20169,v0300cg10000c3k49l3c77u2neqmgneg,20.0,30.0,0.0,53.11,53.13,358,0.0,10.0,3,0,0,10.0,358
20170,v0300cg10000c3k49l3c77u2neqmgneg,30.0,40.0,0.0,53.11,53.13,358,0.0,10.0,3,0,0,10.0,358
20171,v0300cg10000c3k49l3c77u2neqmgneg,40.0,50.0,0.0,53.11,53.13,358,0.0,10.0,3,0,0,10.0,358
20172,v0d00fg10000cdsndmbc77u5msen9tkg,0.0,10.0,0.0,10.98,15.05,74,0.0,10.0,4,1,0,10.0,74
20173,v0d00fg10000ceal593c77uffemdfoo0,22.06,32.06,25.09,29.03,35.11,334,3.03,6.97,1,1,0,3.94,334
20174,v0300fg10000cac1bvjc77udi8irh98g,0.0,10.0,0.0,35.96,35.97,319,0.0,10.0,4,1,0,10.0,319
